"user_id","level_id","avatar","bike","bike_sharing_user","car_sharing_user","pooling_passenger","pooling_pilot","city_name","car_owning_answer","moto_owning_answer","car_id","moto_id","created_at","mfr_distance","tot_trip","tot_km","tot_min","tot_points","walk_trip","walk_km","walk_min","walk_points","bike_trip","bike_km","bike_min","bike_points","tpl_trip","tpl_km","tpl_min","tpl_points","mft_trip","mft_km","mft_min","mft_points","mft_walk_trip","mft_walk_km","mft_walk_min","mft_walk_points","mft_bike_trip","mft_bike_km","mft_bike_min","mft_bike_points","mft_tpl_trip","mft_tpl_km","mft_tpl_min","mft_tpl_points","mft_id","walk","bike","bus","car_pooling","car","motorbike","registration_from_referral","num_positive_referral","num_follower","num_following"
3837,1,26,2,false,false,false,false,"Milano",1,0,53,NULL,"2019-09-22",NULL,155,1078.674,3681,69691,100,120,1952,29831,14,164,718,20581,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,1
3839,1,1,0,false,false,false,false,"Milano",0,0,NULL,NULL,"2019-09-22",9,5,2.759,105,986,4,2,63,982,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,0
3840,1,42,0,false,false,false,false,"Fundão",0,0,NULL,NULL,"2019-09-22",NULL,2,12.404,297,3012,2,12,297,3012,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3841,1,52,0,false,false,false,false,"Barcelona",0,0,NULL,NULL,"2019-09-22",6,29,87.191,461,10240,22,18,374,6607,0,NULL,NULL,NULL,0,NULL,NULL,NULL,15,70,238,7353,10,10,174,3850,0,NULL,NULL,NULL,0,NULL,NULL,NULL,3354,0,0,0,0,0,0,2,2,2,2
3842,1,63,0,false,false,false,false,"Katowice",0,0,NULL,NULL,"2019-09-22",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3843,1,20,0,false,false,false,false,"Milano",1,0,38,NULL,"2019-09-22",20,2,2.229,19,263,1,0,5,130,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,1,1,1,1
3844,1,8,2,false,false,false,false,"Gliwice",0,0,NULL,NULL,"2019-09-22",0,8,2.244,174,627,7,1,173,627,0,NULL,NULL,NULL,0,NULL,NULL,NULL,1,1,44,316,1,1,44,316,0,NULL,NULL,NULL,0,NULL,NULL,NULL,3375,0,0,0,0,0,0,0,0,0,0
3845,1,42,0,false,false,false,false,"Fundão",0,0,NULL,NULL,"2019-09-22",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,1,1,1,2
3846,1,2,0,false,false,false,false,"Fundão",0,0,NULL,NULL,"2019-09-22",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,1,1,1,1
3847,1,17,0,false,false,false,false,"Barcelona",0,0,NULL,NULL,"2019-09-22",6,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,1,1,1,1
3848,1,38,0,false,false,false,false,"Barcelona",0,0,NULL,NULL,"2019-09-22",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,1,1,1,1
3849,1,35,0,false,false,false,false,"Katowice",0,0,NULL,NULL,"2019-09-22",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3850,1,63,0,false,false,false,false,"Katowice",0,0,NULL,NULL,"2019-09-23",2,35,77.093,3083,4777,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,21,43,1450,3233,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,3382,0,0,0,0,0,0,0,0,0,0
3851,1,42,1,true,true,false,false,"Katowice",2,0,8,NULL,"2019-09-23",1,30,94.555,581,5670,18,17,338,4591,0,NULL,NULL,NULL,0,NULL,NULL,NULL,6,4,76,1510,5,4,75,1510,0,NULL,NULL,NULL,0,NULL,NULL,NULL,3365,0,0,0,0,0,0,0,0,0,0
3852,1,24,2,false,false,false,false,"Milano",1,0,29,NULL,"2019-09-23",21,1,0.825999999999999,206,134,0,NULL,NULL,NULL,1,1,206,134,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3853,1,10,0,false,false,false,false,"Roma",0,0,NULL,NULL,"2019-09-23",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,1,1,1,1
3854,1,12,0,false,false,false,false,"Gent",0,0,NULL,NULL,"2019-09-23",5,49,239.456,1146,38879,7,14,169,4612,42,221,976,34267,0,NULL,NULL,NULL,20,126,530,21121,0,NULL,NULL,NULL,20,126,530,21121,0,NULL,NULL,NULL,3372,0,0,0,0,0,0,0,4,4,5
3855,1,10,0,false,false,false,false,"Roma",0,0,NULL,NULL,"2019-09-23",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3856,1,14,0,false,false,false,false,"Barcelona",0,0,NULL,NULL,"2019-09-23",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3857,1,42,0,false,false,false,false,"Cagliari",0,0,NULL,NULL,"2019-09-23",0,59,197.598,1341,17792,40,57,775,13204,0,NULL,NULL,NULL,0,NULL,NULL,NULL,4,3,98,1006,4,3,98,1006,0,NULL,NULL,NULL,0,NULL,NULL,NULL,3386,0,0,0,0,0,0,0,5,5,0
3858,1,11,0,false,false,false,false,"Fundão",0,0,NULL,NULL,"2019-09-23",NULL,4,0.289,11,9,3,0,8,7,1,0,3,2,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,2
3859,1,19,0,false,false,false,false,"Milano",0,0,NULL,NULL,"2019-09-23",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3860,1,57,0,false,false,false,false,"Cagliari",0,0,NULL,NULL,"2019-09-23",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3861,1,72,0,false,false,false,false,"Milano",0,0,NULL,NULL,"2019-09-23",48,1,0.313,1,NULL,0,NULL,NULL,NULL,1,0,1,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3862,1,2,0,false,false,false,false,"Roma",0,0,NULL,NULL,"2019-09-23",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3863,1,1,0,false,false,false,false,"Ho Chi Minh City",0,0,NULL,NULL,"2019-09-23",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,1,1,1,1
3864,1,27,0,false,false,false,false,"Milano",2,0,7,NULL,"2019-09-23",9,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3865,1,42,0,false,false,false,false,"Cagliari",2,0,9,NULL,"2019-09-23",NULL,24,9.667,173,3331,24,3,173,3331,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,1,3,3,3
3866,1,23,0,false,false,false,false,"Cagliari",0,0,NULL,NULL,"2019-09-23",NULL,31,22.064,306,4469,20,11,187,3854,6,2,67,281,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,0
3867,1,44,0,false,false,false,false,"Cagliari",0,0,NULL,NULL,"2019-09-23",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3868,1,12,0,false,true,false,false,"Cagliari",0,0,NULL,NULL,"2019-09-23",1,7,12.985,932,2287,5,5,530,1849,0,NULL,NULL,NULL,0,NULL,NULL,NULL,1,2,344,760,1,2,344,760,0,NULL,NULL,NULL,0,NULL,NULL,NULL,3378,0,0,0,0,0,0,0,4,4,7
3869,1,27,0,false,false,false,false,"Milano",0,0,NULL,NULL,"2019-09-23",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3870,1,8,0,false,false,false,false,"Cagliari",0,0,NULL,NULL,"2019-09-23",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3871,1,16,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-09-23",NULL,7,3.6,66,898,5,2,58,876,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3872,1,20,0,false,false,false,false,"München",0,0,NULL,NULL,"2019-09-23",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3873,1,72,0,false,false,false,false,"Cagliari",0,0,NULL,NULL,"2019-09-23",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3874,1,1,0,false,false,false,false,"Milano",0,0,NULL,NULL,"2019-09-23",3,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,1,1,1,1
3875,1,10,0,false,false,false,false,"Milano",0,0,NULL,NULL,"2019-09-23",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,1,1,1,1
3876,1,42,0,false,false,false,false,"Milano",0,0,NULL,NULL,"2019-09-23",6,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3877,1,32,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-09-23",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3878,1,72,0,false,false,false,false,"Teresina",0,0,NULL,NULL,"2019-09-23",1,48,56.217,519,12717,32,25,340,7286,16,31,179,5431,0,NULL,NULL,NULL,10,15,111,2933,3,0,18,193,7,15,92,2740,0,NULL,NULL,NULL,3594,0,0,0,0,0,0,0,0,0,0
3879,1,6,0,false,false,false,false,"Katowice",0,0,NULL,NULL,"2019-09-24",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3880,1,4,0,false,false,false,false,"Cagliari",0,0,NULL,NULL,"2019-09-24",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3881,1,2,0,false,false,false,false,"Gliwice",0,0,NULL,NULL,"2019-09-24",NULL,1,0.012,102,4,1,0,102,4,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3882,1,10,0,false,false,false,false,"Gliwice",0,0,NULL,NULL,"2019-09-24",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3883,1,2,1,false,false,false,false,"Milano",0,0,NULL,NULL,"2019-09-24",9,472,1253.323,-632,100114,253,179,-5640,48560,18,16,187,1050,0,NULL,NULL,NULL,5,20,143,1066,3,3,25,304,0,NULL,NULL,NULL,0,NULL,NULL,NULL,3578,0,0,0,0,0,0,1,2,2,1
3884,1,30,0,false,false,false,false,"Šabac",0,0,NULL,NULL,"2019-09-24",NULL,73,280.248,1714,23888,42,18,650,7895,12,31,181,4866,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,4
3885,1,5,0,false,false,false,false,"Cagliari",0,0,NULL,NULL,"2019-09-24",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,1,1,1,1
3886,1,37,0,false,false,false,false,"Katowice",0,0,NULL,NULL,"2019-09-24",3,60,144.426,2119,22318,16,22,613,6424,41,111,1459,15780,0,NULL,NULL,NULL,9,36,206,5125,0,NULL,NULL,NULL,9,36,206,5125,0,NULL,NULL,NULL,3495,0,0,0,0,0,0,0,2,2,1
3888,1,3,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-09-24",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3889,1,1,0,false,false,false,false,"Cagliari",0,0,NULL,NULL,"2019-09-24",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3890,1,11,0,false,false,false,false,"Oostende",0,0,NULL,NULL,"2019-09-24",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3891,1,14,0,false,false,false,false,"Bologna",0,0,NULL,NULL,"2019-09-24",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3892,1,26,0,false,false,false,false,"Palermo",0,0,NULL,NULL,"2019-09-24",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3893,1,32,0,false,false,false,false,"Gent",0,0,NULL,NULL,"2019-09-24",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3894,1,8,0,false,false,false,false,"Cagliari",0,0,NULL,NULL,"2019-09-24",NULL,2,0.070999999999999,15,25,2,0,15,25,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3895,1,44,0,false,false,false,false,"Cagliari",0,0,NULL,NULL,"2019-09-24",1,19,45.796,991,7024,12,7,831,2208,7,39,160,4816,0,NULL,NULL,NULL,2,11,50,1558,0,NULL,NULL,NULL,2,11,50,1558,0,NULL,NULL,NULL,3522,0,0,0,0,0,0,0,0,0,0
3896,1,53,0,false,false,false,false,"Sosnowiec",0,0,NULL,NULL,"2019-09-24",NULL,1,0.671999999999999,14,208,1,1,14,208,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,0
3897,1,12,0,false,false,false,false,"Cagliari",0,0,NULL,NULL,"2019-09-24",NULL,1,1.307,19,213,0,NULL,NULL,NULL,1,1,19,213,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3898,1,10,0,false,false,false,false,"Gent",0,0,NULL,NULL,"2019-09-24",51,1,0.711999999999999,6,113,0,NULL,NULL,NULL,1,1,6,113,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3899,1,10,0,false,false,false,false,"Milano",0,0,NULL,NULL,"2019-09-24",5,7,106.454,160,4913,1,2,33,278,0,NULL,NULL,NULL,0,NULL,NULL,NULL,1,5,36,315,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,4172,0,0,0,0,0,0,1,1,1,1
3900,1,1,1,false,false,false,false,"Milano",1,0,46,NULL,"2019-09-24",NULL,1,2.148,94,666,1,2,94,666,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3901,1,11,0,false,false,false,false,"Teresina",0,0,NULL,NULL,"2019-09-24",NULL,1,7.099,20,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3902,1,62,0,false,false,false,false,"Gliwice",0,0,NULL,NULL,"2019-09-24",NULL,3,15.647,128,350,3,15,128,350,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3903,1,10,0,false,false,false,false,"Milano",0,0,NULL,NULL,"2019-09-24",NULL,8,143.851,318,12143,6,141,291,12120,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,2,2,2
3904,1,6,0,false,false,false,false,"Fundão",0,0,NULL,NULL,"2019-09-24",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3905,1,49,0,false,false,false,false,"Šabac",0,0,NULL,NULL,"2019-09-24",NULL,9,8.018,83,2795,8,3,69,2312,1,3,14,483,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3906,1,6,0,false,false,false,false,"Bytom",0,0,NULL,NULL,"2019-09-24",NULL,1,0.434,1,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3907,1,31,0,false,false,false,false,"Padova",0,0,NULL,NULL,"2019-09-24",NULL,2,4.037,23,388,1,2,16,388,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3908,1,31,0,false,false,false,false,"Milano",0,0,NULL,NULL,"2019-09-24",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3909,1,11,0,false,false,false,false,"Milano",0,0,NULL,NULL,"2019-09-24",5,2,11.723,73,2092,0,NULL,NULL,NULL,2,12,73,2092,0,NULL,NULL,NULL,1,6,41,1135,0,NULL,NULL,NULL,1,6,41,1135,0,NULL,NULL,NULL,3410,0,0,0,0,0,0,0,1,1,0
3910,1,3,0,false,false,false,false,"Roma",0,0,NULL,NULL,"2019-09-24",NULL,4,23.966,222,2763,2,7,66,1623,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3911,1,1,0,false,false,false,false,"Teresina",0,0,NULL,NULL,"2019-09-24",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3912,1,13,0,false,false,false,false,"Roma",0,0,NULL,NULL,"2019-09-24",NULL,3,6.303,5963,2207,3,6,5963,2207,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3913,1,58,0,false,false,false,false,"Roma",0,0,NULL,NULL,"2019-09-24",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3914,1,32,0,false,false,false,false,"Roma",0,0,NULL,NULL,"2019-09-24",NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0
3915,1,31,0,false,false,false,false,"Milano",0,0,NULL,NULL,"2019-09-24",NULL,3,15.362,216,2737,0,NULL,NULL,NULL,3,15,216,2737,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,1,1,0
